dateReferentiel;route;pr;depPr;concessionPr;abs;cumul;x;y;z;cote;nomGare;typeGare;typeGare_lib;nbVoies
01/01/2024;77A900525CD;2;77;C;380;1593;701501,49;6808867,82;0;D;Marolles-Sur-Seine;Ech;Echangeur;3
01/01/2024;77A900610CD;1;77;C;720;720;670012,98;6804333,13;0;D;Ury;Ech;Echangeur;3
01/01/2024;77A900610CD;2;77;C;150;1020;670024,32;6804338,68;0;D;Ury;Ech;Echangeur;2
01/01/2024;77A900615CD;1;77;C;350;350;676498,86;6798768,48;0;D;Fontainebleau;Ech;Echangeur;3
01/01/2024;77A900615CD;2;77;C;280;843;676525,53;6798954,23;0;D;Fontainebleau;Ech;Echangeur;4
01/01/2024;77A900620CD;1;77;C;780;780;678725,06;6796618,62;0;D;Nemours;Ech;Echangeur;4
01/01/2024;77A900620CD;2;77;C;110;1005;678739,7;6796615,93;0;D;Nemours;Ech;Echangeur;2
01/01/2024;77A907705CD;1;77;C;90;90;682628,91;6786248,11;0;D;Val De Loing-Souppes;Ech;Echangeur;4
01/01/2024;77A907705CD;2;77;C;80;590;682550,22;6785927,14;0;D;Dordives Ouest;Ech;Echangeur;1
01/01/2024;77A907705CD;3;77;C;320;1130;682685,5;6785701,81;0;D;Dordives Est;Ech;Echangeur;1
01/01/2024;77A907705CD;4;77;C;420;1652;682701,85;6786242,22;0;D;Val De Loing-Souppes;Ech;Echangeur;2
01/01/2024;78A901005CD;1;78;C;350;350;625525,4;6830487,19;0;D;Dourdan Nord;Ech;Echangeur;4
01/01/2024;78A901005CD;4;78;C;230;1505;625495,16;6830338,36;0;D;Dourdan Sud;Ech;Echangeur;4
01/01/2024;78A901015CD;2;78;C;150;466;619285,21;6817906,06;0;D;Allainville;Ech;Echangeur;2
01/01/2024;78A901015CD;3;78;C;710;1617;619306,58;6817918,76;0;D;Allainville;Ech;Echangeur;5
01/01/2024;78A901105CD;2;78;C;0;448;613779,79;6826031,52;0;D;Ablis;Ech;Echangeur;2
01/01/2024;78A901405CD;3;78;C;360;675;630073,07;6868463,18;0;D;Chambourcy Entree;Ech;Echangeur;4
01/01/2024;78A901405CD;4;78;C;640;1541;630036,06;6868422,96;0;D;Chambourcy Sortie;Ech;Echangeur;4
01/01/2024;79A901005CD;1;79;C;1000;1000;463360,87;6596351,95;0;D;Soudan;Ech;Echangeur;3
01/01/2024;79A901005CD;2;79;C;400;1800;463372,71;6596351,91;0;D;Soudan;Ech;Echangeur;2
01/01/2024;79A901015CD;1;79;C;800;800;441000,57;6584150,55;0;D;Vouille;Ech;Echangeur;3
01/01/2024;79A901015CD;2;79;C;510;1824;440987,89;6584138,02;0;D;Vouille;Ech;Echangeur;2
01/01/2024;79A901020CD;1;79;C;2170;2170;433444,91;6577427,99;0;D;Niort Sud;Ech;Echangeur;5
01/01/2024;79A901020CD;2;79;C;115;2400;433444,53;6577412,13;0;D;Niort Sud;Ech;Echangeur;3
01/01/2024;79A908305CD;1;79;C;950;950;439193,64;6596691,13;0;D;Niort Nord;Ech;Echangeur;2
01/01/2024;79A908305CD;2;79;C;330;1610;439181,31;6596691,51;0;D;Niort Nord;Ech;Echangeur;2
01/01/2024;79A908310CD;1;79;C;1030;1030;443917,11;6589336,24;0;D;Niort Est;Ech;Echangeur;4
01/01/2024;79A908310CD;2;79;C;400;1834;443932,72;6589347,12;0;D;Niort Est;Ech;Echangeur;2
01/01/2024;80A900105CD;1;80;C;720;720;683354,47;6956280,5;0;D;Roye Entree;Ech;Echangeur;3
01/01/2024;80A900105CD;2;80;C;260;1239;683328,48;6956280,51;0;D;Roye Sortie;Ech;Echangeur;6
01/01/2024;80A900115CD;1;80;C;430;430;688473,12;6975366,62;0;D;Vallee de la Somme Entree;Ech;Echangeur;2
01/01/2024;80A900115CD;2;80;C;190;804;688482,75;6975372,55;0;D;Vallee de la Somme Sortie;Ech;Echangeur;3
01/01/2024;80A900120CD;1;80;C;540;540;690175,98;6985242,27;0;D;Maurepas Entree;Ech;Echangeur;2
01/01/2024;80A900120CD;2;80;C;630;1804;690188,86;6985235,2;0;D;Maurepas Sortie;Ech;Echangeur;3
01/01/2024;80A901605CD;1;80;C;970;970;644431,57;6960279,62;0;D;Essertaux Sortie;Ech;Echangeur;2
01/01/2024;80A901605CD;2;80;C;240;1549;644370,69;6960361,59;0;D;Essertaux Entree;Ech;Echangeur;1
01/01/2024;80A901615CD;1;80;C;800;800;643438,44;6973736,02;0;D;Salouel Sortie;Ech;Echangeur;3
01/01/2024;80A901615CD;2;80;C;260;1325;643432,51;6973719,29;0;D;Salouel Entree;Ech;Echangeur;1
01/01/2024;80A901625CD;1;80;C;930;930;645227,18;6977269,26;0;D;Amiens-Ouest Sortie;Ech;Echangeur;3
01/01/2024;80A901625CD;2;80;C;620;2168;645217,99;6977278,8;0;D;Amiens-Ouest Entree;Ech;Echangeur;1
01/01/2024;80A901630CD;1;80;C;750;750;645655,76;6981939,81;0;D;Amiens-Nord Sortie;Ech;Echangeur;5
01/01/2024;80A901630CD;2;80;C;230;1211;645639,62;6981940,33;0;D;Amiens-Nord Entree;Ech;Echangeur;3
01/01/2024;80A901635CD;1;80;C;1030;1030;633269,35;6992801,94;0;D;Flixecourt Sortie;Ech;Echangeur;2
01/01/2024;80A901635CD;2;80;C;180;1395;633286,91;6992736,9;0;D;Flixecourt Entree;Ech;Echangeur;1
01/01/2024;80A901640CD;1;80;C;990;990;619028,43;7000751,64;0;D;Abbeville-Est Sortie;Ech;Echangeur;4
01/01/2024;80A901640CD;2;80;C;310;1613;619045,73;7000742,11;0;D;Abbeville-Est Entree;Ech;Echangeur;2
01/01/2024;80A901645CD;2;80;C;0;1026;614910,39;7004769,14;0;D;Abbeville-Nord Sortie;Ech;Echangeur;9
01/01/2024;80A901650CD;1;80;C;880;880;610523,25;7018094,86;0;D;Cote picarde Sortie;Ech;Echangeur;4
01/01/2024;80A901650CD;2;80;C;280;1444;610502,59;7018090,39;0;D;Cote picarde Entree;Ech;Echangeur;2
01/01/2024;80A902905CD;3;80;C;260;742;625715,51;6968235,17;0;D;Poix-de-Picardie Sortie;Ech;Echangeur;2
01/01/2024;80A902905CD;4;80;C;160;1062;625723,91;6968219,18;0;D;Poix-de-Picardie Entree;Ech;Echangeur;1
01/01/2024;80A902935CD;8;80;C;280;1927;665662,22;6972952,3;0;D;Villers Bretonneux Sortie;Ech;Echangeur;2
01/01/2024;80A902935CD;9;80;C;280;2533;665591,41;6973012,3;0;D;Villers Bretonneux Entree;Ech;Echangeur;1
01/01/2024;80A902940CD;1;80;C;2490;2490;687824,63;6972984;0;D;Santerre Sortie;Ech;Echangeur;3
01/01/2024;80A902940CD;2;80;C;180;2852;687813,67;6972985,05;0;D;Santerre Entree;Ech;Echangeur;1
01/01/2024;80A902945CD;8;80;C;320;1706;699413,41;6971057,13;0;D;Athies Sortie;Ech;Echangeur;2
01/01/2024;80A902945CD;9;80;C;250;2192;699267,72;6971100,38;0;D;Athies Entree;Ech;Echangeur;1
01/01/2024;82A902005CD;1;82;C;835;835;581255,82;6340083,2;0;D;Caussade;Ech;Echangeur;3
01/01/2024;82A902005CD;2;82;C;725;2286;581265,62;6340087,01;0;D;Caussade;Ech;Echangeur;2
01/01/2024;82A906205CD;1;82;C;800;800;529093,6;6331762,42;0;D;Valence D'Agen;Ech;Echangeur;2
01/01/2024;82A906205CD;2;82;C;130;1062;529095,9;6331773,21;0;D;Valence D'Agen;Ech;Echangeur;2
01/01/2024;82A906210CD;1;82;C;860;860;547562,81;6330362,74;0;D;Castelsarrasin;Ech;Echangeur;3
01/01/2024;82A906210CD;2;82;C;150;1158;547556,8;6330372,24;0;D;Castelsarrasin;Ech;Echangeur;2
01/01/2024;82A906215CD;1;82;C;890;890;564590,23;6315836,78;0;D;Montauban Sud;Ech;Echangeur;15
01/01/2024;82A906215CD;2;82;C;50;993;564588,52;6315884,26;0;D;Montauban Sud;Ech;Echangeur;7
01/01/2024;83A900805CD;1;83;C;130;130;923036,25;6268166,12;0;D;Pourrières Entrée;Ech;Echangeur;2
01/01/2024;83A900805CD;2;83;C;200;701;923091,41;6268398,59;0;D;Pourrières Sortie;Ech;Echangeur;3
01/01/2024;83A900810CD;1;83;C;720;720;932974;6265429,77;0;D;Saint Maximin;Ech;Echangeur;3
01/01/2024;83A900810CD;2;83;C;200;1120;932981,79;6265416,93;0;D;Saint Maximin;Ech;Echangeur;2
01/01/2024;83A900815CD;1;83;C;700;700;948149,59;6262471,12;0;D;Brignoles;Ech;Echangeur;4
01/01/2024;83A900815CD;2;83;C;450;1396;948297,26;6262609,72;0;D;Brignoles;Ech;Echangeur;2
01/01/2024;83A900825CD;1;83;C;840;840;987426,1;6268864,35;0;D;Le Muy;Ech;Echangeur;8
01/01/2024;83A900825CD;2;83;C;310;1463;987404,44;6268853,82;0;D;Le Muy;Ech;Echangeur;4
01/01/2024;83A900830CD;1;83;C;390;390;998631,48;6268950,62;0;D;Puget-sur-Argens;Ech;Echangeur;3
01/01/2024;83A900830CD;2;83;C;110;609;998648,9;6268949,99;0;D;Puget-sur-Argens;Ech;Echangeur;4
01/01/2024;83A900835CD;1;83;C;230;230;1001786,21;6270347,9;0;D;Fréjus Ouest;Ech;Echangeur;3
01/01/2024;83A900835CD;2;83;C;450;977;1001800,7;6270495,05;0;D;Fréjus Ouest;Ech;Echangeur;2
01/01/2024;83A900840CD;1;83;C;140;140;1002897,32;6270873,55;0;D;Fréjus Est;Ech;Echangeur;5
01/01/2024;83A900840CD;2;83;C;710;1252;1002880,79;6270859,4;0;D;Fréjus Est;Ech;Echangeur;4
01/01/2024;83A900845CD;1;83;C;130;130;1007904,53;6279114,25;0;D;Les Adrets Sud Sortie;Ech;Echangeur;1
01/01/2024;83A900845CD;2;83;C;100;404;1008102,46;6279106,22;0;D;Les Adrets Sud Entrée;Ech;Echangeur;3
01/01/2024;83A900845CD;3;83;C;90;599;1008112,31;6279168,3;0;D;Les Adrets Nord Sortie;Ech;Echangeur;3
01/01/2024;83A900845CD;4;83;C;270;1135;1008003,72;6279195,27;0;D;Les Adrets Nord Entrée;Ech;Echangeur;2
01/01/2024;83A905015CD;1;83;C;450;450;925329,03;6231182,84;0;D;Bandol Echangeur;Ech;Echangeur;5
01/01/2024;83A905015CD;2;83;C;210;851;925352,94;6231196,12;0;D;Bandol Echangeur;Ech;Echangeur;5
01/01/2024;83A905765CD;1;83;C;670;670;959811,98;6249077,73;0;D;Carnoules;Ech;Echangeur;1
01/01/2024;83A905765CD;2;83;C;740;2151;959803,92;6249078,89;0;D;Carnoules;Ech;Echangeur;2
01/01/2024;83A905770CD;1;83;C;590;590;971645,05;6260704,02;0;D;Le Cannet Des Maures;Ech;Echangeur;4
01/01/2024;83A905770CD;2;83;C;100;789;971641,38;6260690,17;0;D;Le Cannet Des Maures;Ech;Echangeur;3
01/01/2024;84A900705CD;1;84;C;1280;1280;839701,66;6356118,02;0;D;Bollene;Ech;Echangeur;3
01/01/2024;84A900705CD;2;84;C;135;1550;839721,95;6356116,53;0;D;Bollene;Ech;Echangeur;6
01/01/2024;84A900710CD;1;84;C;140;140;841110,27;6342157,32;0;D;Orange Nord;Ech;Echangeur;2
01/01/2024;84A900710CD;2;84;C;290;610;840084,66;6344190,1;0;D;Orange Nord;Ech;Echangeur;3
01/01/2024;84A900715CD;1;84;C;1330;1330;843669,07;6338994,89;0;D;Orange Centre;Ech;Echangeur;2
01/01/2024;84A900715CD;2;84;C;145;1621;843656,31;6339007,35;0;D;Orange Centre;Ech;Echangeur;5
01/01/2024;84A900720CD;1;84;C;610;610;847710,75;6336381,84;0;D;Orange Sud;Ech;Echangeur;2
01/01/2024;84A900720CD;2;84;C;120;847;847703,93;6336395;0;D;Orange Sud;Ech;Echangeur;4
01/01/2024;84A900725CD;1;84;C;415;415;851515,76;6322153,32;0;D;Avignon Nord;Ech;Echangeur;4
01/01/2024;84A900725CD;2;84;C;160;735;851493,56;6322130,32;0;D;Avignon Nord;Ech;Echangeur;8
01/01/2024;84A900730CD;1;84;C;760;760;853918,62;6312308,21;0;D;Avignon Sud;Ech;Echangeur;3
01/01/2024;84A900730CD;2;84;C;105;968;853942,44;6312315,44;0;D;Avignon Sud;Ech;Echangeur;6
01/01/2024;85A908305CD;1;85;C;910;910;369143,7;6660145,56;0;D;Montaigu;Ech;Echangeur;5
01/01/2024;85A908305CD;2;85;C;280;1469;369154,56;6660162,22;0;D;Montaigu;Ech;Echangeur;3
01/01/2024;85A908315CD;1;85;C;810;810;380171,81;6640757,1;0;D;Les Essarts;Ech;Echangeur;4
01/01/2024;85A908315CD;2;85;C;460;1733;380185,7;6640760,27;0;D;Les Essarts;Ech;Echangeur;2
01/01/2024;85A908320CD;1;85;C;740;740;382188,08;6622481,73;0;D;Chantonnay;Ech;Echangeur;4
01/01/2024;85A908320CD;2;85;C;510;1761;382186,5;6622474,18;0;D;Chantonnay;Ech;Echangeur;2
01/01/2024;85A908325CD;1;85;C;600;600;387500,56;6611784,37;0;D;Sainte Hermine;Ech;Echangeur;5
01/01/2024;85A908325CD;2;85;C;350;1304;387519,41;6611790,72;0;D;Sainte Hermine;Ech;Echangeur;2
01/01/2024;85A908330CD;1;85;C;1100;1100;402626,49;6603381,46;0;D;Fontenay Ouest;Ech;Echangeur;3
01/01/2024;85A908330CD;2;85;C;200;1505;402615,62;6603387,61;0;D;Fontenay Ouest;Ech;Echangeur;2
01/01/2024;85A908335CD;1;85;C;900;900;406735,73;6599969,36;0;D;Fontenay Centre;Ech;Echangeur;3
01/01/2024;85A908335CD;2;85;C;300;1502;406723,66;6599961,82;0;D;Fontenay Centre;Ech;Echangeur;2
01/01/2024;85A908340CD;1;85;C;1080;1080;419780,64;6594017,77;0;D;Niort Ouest;Ech;Echangeur;3
01/01/2024;85A908340CD;2;85;C;900;2877;419775,3;6594032,54;0;D;Niort Ouest;Ech;Echangeur;2
01/01/2024;85A908705CD;1;85;C;520;520;397650,17;6657022;0;D;La Verrie;Ech;Echangeur;4
01/01/2024;85A908705CD;2;85;C;350;1215;397637,43;6657003,2;0;D;La Verrie;Ech;Echangeur;3
01/01/2024;85A908710CD;1;85;C;1080;1080;392082,22;6652532,41;0;D;Les Herbiers;Ech;Echangeur;3
01/01/2024;85A908710CD;2;85;C;240;1556;392083,94;6652546,18;0;D;Les Herbiers;Ech;Echangeur;2
01/01/2024;86A901005CD;1;86;C;959;959;511802,52;6640369,92;0;D;Chatellerault-Nord;Ech;Echangeur;4
01/01/2024;86A901005CD;2;86;C;194;1346;511813,3;6640379,49;0;D;Chatellerault-Nord;Ech;Echangeur;2
01/01/2024;86A901010CD;1;86;C;1014;1014;509635,87;6633948,98;0;D;Chatellerault-Sud;Ech;Echangeur;3
01/01/2024;86A901010CD;2;86;C;984;3004;509621,37;6633974,18;0;D;Chatellerault-Sud;Ech;Echangeur;2
01/01/2024;86A901015CD;1;86;C;799;799;498203,59;6622233,87;0;D;Futuroscope;Ech;Echangeur;3
01/01/2024;86A901015CD;2;86;C;104;1008;498214,88;6622237,66;0;D;Futuroscope;Ech;Echangeur;2
01/01/2024;86A901020CD;1;86;C;670;670;496803,07;6616926,13;0;D;Poitiers-Nord;Ech;Echangeur;5
01/01/2024;86A901020CD;2;86;C;120;912;496810,81;6616905,1;0;D;Poitiers-Nord;Ech;Echangeur;3
01/01/2024;86A901025CD;1;86;C;1380;1380;492337,97;6608990,6;0;D;Poitiers-Sud;Ech;Echangeur;6
01/01/2024;86A901025CD;2;86;C;130;1640;492352,49;6609014,93;0;D;Poitiers-Sud;Ech;Echangeur;4
01/01/2024;88A903105CD;1;88;C;330;330;899954,51;6786128,52;0;D;Robecourt;Ech;Echangeur;1
01/01/2024;88A903105CD;2;88;C;310;953;899960,7;6786121,25;0;D;Robecourt;Ech;Echangeur;1
01/01/2024;88A903105CD;3;88;C;590;2195;899712,75;6786302,24;0;D;Robecourt;Ech;Echangeur;1
01/01/2024;88A903105CD;4;88;C;440;2988;899719,39;6786388,1;0;D;Robecourt;Ech;Echangeur;1
01/01/2024;88A903110CD;1;88;C;630;630;910337,21;6794377,39;0;D;Bulgneville;Ech;Echangeur;2
01/01/2024;88A903110CD;2;88;C;230;1096;910346,14;6794375,33;0;D;Bulgneville;Ech;Echangeur;2
01/01/2024;88A903115CD;1;88;C;820;820;911514,73;6803725,88;0;D;Chatenois;Ech;Echangeur;2
01/01/2024;88A903115CD;2;88;C;250;1317;911524,34;6803720,9;0;D;Chatenois;Ech;Echangeur;2
01/01/2024;89A900510CD;1;89;C;520;520;744644,96;6793208,21;0;D;Vulaines;Ech;Echangeur;2
01/01/2024;89A900510CD;2;89;C;290;1100;744653,48;6793213,58;0;D;Vulaines;Ech;Echangeur;2
01/01/2024;89A900605CD;1;89;C;1030;1030;707103,99;6773273,61;0;D;Courtenay;Ech;Echangeur;5
01/01/2024;89A900605CD;2;89;C;160;1354;707084,71;6773274,12;0;D;Courtenay;Ech;Echangeur;2
01/01/2024;89A900615CD;1;89;C;490;490;718099,75;6759887,56;0;D;Joigny;Ech;Echangeur;3
01/01/2024;89A900615CD;2;89;C;160;720;718230,28;6759659,67;0;D;Joigny;Ech;Echangeur;2
01/01/2024;89A900615CD;3;89;C;340;1400;718357,06;6759677,7;0;D;Joigny;Ech;Echangeur;2
01/01/2024;89A900615CD;4;89;C;110;1672;718222,64;6759951,89;0;D;Joigny;Ech;Echangeur;2
01/01/2024;89A900620CD;1;89;C;580;580;741028,91;6750278,79;0;D;Auxerre Nord;Ech;Echangeur;3
01/01/2024;89A900620CD;2;89;C;220;1022;741042,67;6750274,32;0;D;Auxerre Nord;Ech;Echangeur;2
01/01/2024;89A900625CD;1;89;C;540;540;748875,19;6744244,23;0;D;Auxerre Sud;Ech;Echangeur;2
01/01/2024;89A900625CD;2;89;C;180;902;748882,68;6744251,52;0;D;Auxerre Sud;Ech;Echangeur;2
01/01/2024;89A900630CD;1;89;C;420;420;766014,09;6729119,9;0;D;Nitry;Ech;Echangeur;2
01/01/2024;89A900630CD;2;89;C;200;817;766015,73;6729109,54;0;D;Nitry;Ech;Echangeur;2
01/01/2024;89A900635CD;1;89;C;850;850;774662,33;6712575,5;0;D;Avallon;Ech;Echangeur;3
01/01/2024;89A900635CD;2;89;C;110;1066;774676,95;6712579,88;0;D;Avallon;Ech;Echangeur;2
01/01/2024;89A901905CD;1;89;C;800;800;719461,4;6792996,74;0;D;St-Denis-Les-Sens;Ech;Echangeur;5
01/01/2024;89A901905CD;2;89;C;240;1285;719480,62;6792994,92;0;D;St-Denis-Les-Sens;Ech;Echangeur;3
01/01/2024;89A901910CD;1;89;C;870;870;712746,24;6783261,5;0;D;Villeneuve-Dondagre;Ech;Echangeur;2
01/01/2024;89A901910CD;2;89;C;500;1875;712752,01;6783278,91;0;D;Villeneuve-Dondagre;Ech;Echangeur;2
01/01/2024;95A900115CD;1;95;C;240;240;667242,24;6887245,96;0;D;Saint Witz Entree;Ech;Echangeur;4
01/01/2024;95A900115CD;4;95;C;70;967;667154,13;6887380,52;0;D;Saint Witz Sortie;Ech;Echangeur;4
01/01/2024;A0001;44;60;C;120;43995;672895,5;6901827,49;0;D;Chamant Sens 1;Bpv;Pleine voie;8
01/01/2024;A0001;172;62;C;875;172750;693728,99;7025252,62;0;D;Fresnes BPV Sens 1;Bpv;Pleine voie;8
01/01/2024;A0001;44;60;C;120;44092;672856,59;6901875,66;0;G;Chamant Sens 2;Bpv;Pleine voie;19
01/01/2024;A0001;172;62;C;800;172772;693660,23;7025211,02;0;G;Fresnes BPV Sens 2;Bpv;Pleine voie;16
01/01/2024;A0002;37;59;C;879;37879;719456,23;7014621,6;0;D;Hordain BPV Sortie sens 1;Bpv;Pleine voie;11
01/01/2024;A0002;37;59;C;879;37879;719438,08;7014654,2;0;G;Hordain BPV Entree sens 2;Bpv;Pleine voie;6
01/01/2024;A0004;35;77;C;60;35166;688158,2;6861514,18;0;D;Coutevroult BPV sens 1;Bpv;Pleine voie;13
01/01/2024;A0004;64;77;C;325;64431;710657,76;6878856,11;0;D;Montreuil BPV sens 1;Bpv;Pleine voie;5
01/01/2024;A0004;294;54;C;940;295046;913164,92;6903846,77;0;D;Beaumont BPV Sens 1;Bpv;Pleine voie;9
01/01/2024;A0004;361;57;C;435;361541;970053,02;6899220,16;0;D;Saint-Avold A BPV Sens 1;Bpv;Pleine voie;9
01/01/2024;A0004;379;57;C;730;379836;984579,59;6893185,49;0;D;Loupershouse BPV Sens 1;Bpv;Pleine voie;5
01/01/2024;A0004;456;67;C;80;456186;1038064,26;6862013,9;0;D;Schwindratzheim BPV Sens 1;Bpv;Pleine voie;9
01/01/2024;A0004;35;77;C;60;35105;688101,62;6861544,06;0;G;Coutevroult BPV sens 2;Bpv;Pleine voie;12
01/01/2024;A0004;64;77;C;796;64841;711004,5;6879182,05;0;G;Montreuil BPV Sens 2;Bpv;Pleine voie;10
01/01/2024;A0004;294;54;C;925;294970;913148;6903860,53;0;G;Beaumont BPV Sens 2;Bpv;Pleine voie;4
01/01/2024;A0004;361;57;C;435;361480;970050,31;6899266,81;0;G;Saint-Avold A BPV Sens 2;Bpv;Pleine voie;9
01/01/2024;A0004;379;57;C;730;379775;984593,43;6893221,1;0;G;Loupershouse BPV Sens 2;Bpv;Pleine voie;9
01/01/2024;A0004;456;67;C;80;456125;1038062,11;6862052,29;0;G;Schwindratzheim BPV Sens 2;Bpv;Pleine voie;5
01/01/2024;A0005;1;77;C;400;1400;674602,28;6832164,9;0;D;Les Eprunes;Bpv;Pleine voie;9
01/01/2024;A0005;1;77;C;400;1400;674613,26;6832211,17;0;G;Les Eprunes;Bpv;Pleine voie;21
01/01/2024;A0006;50;77;C;0;41578;665896,07;6814366,37;0;D;Fleury-En-Biere;Bpv;Pleine voie;8
01/01/2024;A0006;254;21;C;0;245578;812357,41;6692595,03;0;D;Pouilly-En-Auxois;Bpv;Pleine voie;2
01/01/2024;A0006;427;69;C;0;418578;834213,01;6543183,79;0;D;Villefranche-Limas;Bpv;Pleine voie;24
01/01/2024;A0006;50;77;C;0;41596;665932,17;6814332,82;0;G;Fleury-En-Biere;Bpv;Pleine voie;21
01/01/2024;A0006;427;69;C;0;418596;834248,36;6543167,21;0;G;Villefranche-Limas;Bpv;Pleine voie;10
01/01/2024;A0007;6;38;C;10;14152;843166,3;6487922,21;0;D;Vienne;Bpv;Pleine voie;15
01/01/2024;A0007;240;13;C;240;248382;875501,75;6279624,92;0;D;Lancon;Bpv;Pleine voie;24
01/01/2024;A0007;6;38;C;10;14411;843261,62;6487933,27;0;G;Vienne;Bpv;Pleine voie;28
01/01/2024;A0007;240;13;C;600;249001;875841,91;6279562,96;0;G;Lancon;Bpv;Pleine voie;11
01/01/2024;A0008;28;13;C;676;28676;905403,51;6268212,62;0;D;La Barque BPV;Bpv;Pleine voie;8
01/01/2024;A0008;132;83;C;784;132784;1001702,92;6270368,04;0;D;Capitou BPV;Bpv;Pleine voie;16
01/01/2024;A0008;172;6;C;43;172043;1029246,76;6286670,19;0;D;Antibes  Sud BPV;Bpv;Pleine voie;17
01/01/2024;A0008;189;6;C;634;189634;1037539,73;6298127,08;0;D;Saint Isidore BPV Nord;Bpv;Pleine voie;9
01/01/2024;A0008;208;6;C;19;208019;1052593,47;6303637,63;0;D;La Turbie BPV;Bpv;Pleine voie;7
01/01/2024;A0008;28;13;C;909;28909;905629,92;6268182,77;0;G;La Barque BPV;Bpv;Pleine voie;20
01/01/2024;A0008;132;83;C;784;132784;1001685,26;6270417,78;0;G;Capitou BPV;Bpv;Pleine voie;8
01/01/2024;A0008;171;6;C;67;171067;1028269,32;6286849,24;0;G;Antibes Nord BPV;Bpv;Pleine voie;17
01/01/2024;A0008;190;6;C;386;190386;1037727,39;6298821,56;0;G;Saint Isidore BPV Sud;Bpv;Pleine voie;9
01/01/2024;A0008;208;6;C;19;208019;1052583,54;6303675,13;0;G;La Turbie BPV;Bpv;Pleine voie;8
01/01/2024;A0009;271;66;C;580;271841;685294,46;6158686,87;0;D;Le Perthus;Bpv;Pleine voie;17
01/01/2024;A0009;271;66;C;580;271857;685341,51;6158661,03;0;G;Le Perthus;Bpv;Pleine voie;7
01/01/2024;A0010;25;78;C;812;39787;619633,39;6827911,99;0;D;Saint-Arnoult Bpv;Bpv;Pleine voie;6
01/01/2024;A0010;192;37;C;55;205860;536218,11;6712391,21;0;D;Monnaie Bpv;Bpv;Pleine voie;17
01/01/2024;A0010;228;37;C;85;241939;522635,03;6681814,7;0;D;Sorigny Bpv;Bpv;Pleine voie;6
01/01/2024;A0010;525;33;C;372;539216;429446,63;6441909,81;0;D;Virsac;Bpv;Pleine voie;18
01/01/2024;A0010;25;78;C;812;39943;619639,39;6827894,65;0;G;Saint-Arnoult Bpv;Bpv;Pleine voie;24
01/01/2024;A0010;192;37;C;55;206173;536222,24;6712380,42;0;G;Monnaie Bpv;Bpv;Pleine voie;6
01/01/2024;A0010;228;37;C;85;242254;522648,31;6681811,86;0;G;Sorigny Bpv;Bpv;Pleine voie;15
01/01/2024;A0010;525;33;C;372;539546;429515,45;6441934,48;0;G;Virsac;Bpv;Pleine voie;8
01/01/2024;A0011;184;72;C;0;157792;480290,83;6768716,19;0;D;Le Mans Ouest;Ech;Echangeur;2
01/01/2024;A0011;245;49;C;80;218872;448705,18;6720782,57;0;D;Corze;Bpv;Pleine voie;17
01/01/2024;A0011;315;44;C;277;289103;383720,78;6708453,69;0;D;Ancenis Bpv;Bpv;Pleine voie;9
01/01/2024;A0011;245;49;C;80;219039;448753,85;6720757,15;0;G;Corze;Bpv;Pleine voie;3
01/01/2024;A0011;315;44;C;277;289222;383722,58;6708442,7;0;G;Ancenis Bpv;Bpv;Pleine voie;9
01/01/2024;A0013;48;78;C;3263;51370;603479,65;6876795,86;0;D;Buchelay BPV Sens 1;Bpv;Pleine voie;15
01/01/2024;A0013;90;27;C;310;93543;571172,01;6900507,59;0;D;Heudebouville BPV Sens 1;Bpv;Pleine voie;13
01/01/2024;A0013;167;27;C;452;170685;508463,39;6918573,77;0;D;Beuzeville BPV Sens 1;Bpv;Pleine voie;11
01/01/2024;A0013;203;14;C;93;206326;476326,44;6907797,35;0;D;Dozule BPV Nord Sens 1;Bpv;Pleine voie;12
01/01/2024;A0013;48;78;C;3263;51228;603464,83;6876749,91;0;G;Buchelay BPV Sens 2;Bpv;Pleine voie;9
01/01/2024;A0013;90;27;C;310;93401;571147,83;6900497,23;0;G;Heudebouville BPV Sens 2;Bpv;Pleine voie;8
01/01/2024;A0013;167;27;C;452;170543;508466,36;6918549,98;0;G;Beuzeville BPV Sens 2;Bpv;Pleine voie;7
01/01/2024;A0013;203;14;C;505;206596;475934,49;6907668,86;0;G;Dozule BPV Sud Sens 2;Bpv;Pleine voie;12
01/01/2024;A0014;7;78;C;762;5952;638632,8;6868483,62;0;D;Montesson BPV Sens 1;Bpv;Pleine voie;13
01/01/2024;A0014;8;78;C;112;6302;638294,68;6868501,09;0;G;Montesson BPV Sens 2;Bpv;Pleine voie;13
01/01/2024;A0016;42;60;C;400;24280;639445,31;6900952,26;0;D;Amblainville BPV Sens 1;Bpv;Pleine voie;5
01/01/2024;A0016;241;62;C;583;223463;603873,69;7066628,63;0;D;Herquelingue BPV Sens 1;Bpv;Pleine voie;10
01/01/2024;A0016;42;60;C;400;23924;639424,55;6900920,74;0;G;Amblainville BPV Sens 2;Bpv;Pleine voie;10
01/01/2024;A0016;241;62;C;583;223107;603853,65;7066616,9;0;G;Herquelingue BPV Sens 2;Bpv;Pleine voie;6
01/01/2024;A0020;294;46;C;5;291819;583956,41;6433812,45;0;D;Gignac;Bpv;Pleine voie;5
01/01/2024;A0020;411;82;C;535;409349;572611,97;6329472,04;0;D;Montauban Nord;Bpv;Pleine voie;11
